Pearson_cc	cycle_cover	cycle_abundance	P-value
0.995242023941	1 2 3 4 5 6 7 	(3, 1, 7, 4, 3, 13, 6)	7.57367225704e-29
0.995242023941	1 2 3 4 5 6 7 	(2, 2, 7, 5, 2, 14, 6)	7.57367225704e-29
0.995242023941	1 3 4 5 6 7 	(4, 7, 3, 4, 12, 6)	7.57367225704e-29
0.995231616015	1 3 4 5 6 7 	(4, 7, 4, 4, 13, 7)	7.79993927964e-29
0.995231616015	1 2 3 4 5 6 7 	(3, 1, 7, 5, 3, 14, 7)	7.79993927964e-29
0.995168131513	1 3 4 5 6 7 	(4, 8, 4, 4, 14, 7)	9.32122280099e-29
0.995154091715	1 3 4 5 6 7 	(4, 7, 4, 3, 14, 7)	9.69278279792e-29
0.995151864636	1 2 3 4 5 6 7 	(3, 1, 7, 4, 2, 13, 6)	9.75296631125e-29
0.995151864636	1 3 4 5 6 7 	(4, 7, 3, 3, 12, 6)	9.75296631125e-29
0.995151864636	1 2 3 4 5 6 7 	(2, 2, 7, 5, 1, 14, 6)	9.75296631125e-29
0.995121407184	1 3 4 5 6 7 	(5, 8, 3, 4, 14, 7)	1.06115141369e-28
0.995118417355	1 3 4 5 6 7 	(5, 8, 4, 4, 14, 7)	1.06994582622e-28
0.99499712401	2 3 4 6 7 	(3, 5, 5, 11, 4)	1.48919761561e-28
0.99499712401	1 2 3 4 5 6 7 	(2, 1, 5, 3, 2, 9, 4)	1.48919761561e-28
0.99499712401	1 2 3 4 5 6 7 	(1, 2, 5, 4, 1, 10, 4)	1.48919761561e-28
0.99499712401	1 3 4 5 6 7 	(3, 5, 2, 3, 8, 4)	1.48919761561e-28
0.994915635381	1 2 3 4 5 6 7 	(4, 1, 8, 4, 3, 14, 6)	1.85129132514e-28
0.994915635381	1 3 4 5 6 7 	(5, 8, 3, 4, 13, 6)	1.85129132514e-28
0.994859828655	1 2 3 4 5 6 7 	(2, 1, 6, 4, 2, 11, 5)	2.14454754293e-28
0.994859828655	1 3 4 5 6 7 	(3, 6, 3, 3, 10, 5)	2.14454754293e-28
0.994859828655	1 2 3 4 5 6 7 	(1, 2, 6, 5, 1, 12, 5)	2.14454754293e-28
0.994859828655	2 3 4 6 7 	(3, 6, 6, 13, 5)	2.14454754293e-28
0.994847759656	1 3 4 5 6 7 	(5, 8, 4, 5, 14, 7)	2.21337550561e-28
0.994815048695	1 3 4 5 6 7 	(4, 7, 4, 3, 13, 6)	2.41033781633e-28
0.994815048695	1 2 3 4 5 6 7 	(3, 1, 7, 5, 2, 14, 6)	2.41033781633e-28
0.994800840645	1 3 4 5 6 7 	(4, 7, 3, 3, 13, 7)	2.50084029153e-28
0.994800840645	1 2 3 4 5 6 7 	(3, 1, 7, 4, 2, 14, 7)	2.50084029153e-28
0.994800500984	1 3 4 5 6 7 	(4, 7, 4, 4, 14, 8)	2.50304186626e-28
0.9947883853	1 3 4 5 6 7 	(4, 6, 3, 3, 11, 6)	2.58275508942e-28
0.9947883853	1 2 3 4 5 6 7 	(3, 1, 6, 4, 2, 12, 6)	2.58275508942e-28
0.9947883853	1 2 3 4 5 6 7 	(2, 2, 6, 5, 1, 13, 6)	2.58275508942e-28
0.9947883853	1 2 3 4 6 7 	(1, 3, 6, 6, 14, 6)	2.58275508942e-28
0.994779797954	1 3 4 5 6 7 	(3, 6, 4, 3, 12, 6)	2.64067004296e-28
0.994779797954	1 2 3 4 5 6 7 	(1, 2, 6, 6, 1, 14, 6)	2.64067004296e-28
0.994779797954	1 2 3 4 5 6 7 	(2, 1, 6, 5, 2, 13, 6)	2.64067004296e-28
0.994771985648	1 3 4 5 6 7 	(5, 8, 4, 5, 14, 8)	2.69439981904e-28
0.994766947167	1 2 3 4 5 6 7 	(3, 1, 7, 4, 3, 12, 5)	2.729587248e-28
0.994766947167	1 2 3 4 5 6 7 	(1, 3, 7, 6, 1, 14, 5)	2.729587248e-28
0.994766947167	1 3 4 5 6 7 	(4, 7, 3, 4, 11, 5)	2.729587248e-28
